source_player_id,name_ja,name_en,tier,wikipedia_title,pathway_category,pathway_matched_categories,pathway_reason,wikipedia_pathway_context,reviewed_pathway_category,reviewer_note
6081,秦 賢二,Kenji HADA,pre2014_p1,秦賢二,unknown,,no_institution_keyword_found,"広島皆実高(2年先輩に的場千尋、1年先輩に朝日大輔、同期に瀬戸彬仁、1年後輩に柴村直弥・堀健人ら)時代に、森崎和幸・浩司兄弟・駒野友一らと広島県選抜のメンバーとして1999年熊本国体3位。
2000年、名古屋グランパスエイトに入団。しかし出番に恵まれず2002年9月より水戸ホーリーホックへと期限付き移籍。翌年より完全移籍となり、水戸ではレギュラーポジションを獲得した。笠松での場内アナウンスでは「水戸のファ～ンタジスタ!」という呼称で有名。
2007年からFC琉球に移籍。2010年シーズン終了後にFC琉球を退団。
2011年よりMIOびわこ草津（現・MIOびわこ滋賀）に移籍。2012年シーズン終了後にMIOびわこ滋賀を退団。
2013年より海邦銀行SCに移籍。背番号12。",,
6801,挽地 祐哉,Yuya HIKICHI,pre2014_p1,挽地祐哉,unknown,,no_institution_keyword_found,"2002年にジュビロ磐田に入団。2004年に湘南ベルマーレ、2005年に徳島ヴォルティスへ移籍。
2010年にJFLの金沢にレンタル移籍していたが、2010年シーズンでの現役引退を発表したが、2014年から徳島県社会人1部リーグのイエローモンキーズでプレーしている。",,
3244,大友 慧,Satoshi OTOMO,pre2014_p1,大友慧,unknown,,no_institution_keyword_found,"父親が日本人で母親がフィリピン人。
仙台時代の応援歌の原曲はテレビアニメ『エースをねらえ!』の主題歌。
2009年から3シーズン、インドネシアでプレイをしていたが、2013年よりミャンマーのエーヤワディー・ユナイテッドFCに移籍した。
2013年12月23日にタイ・ディヴィジョン1リーグ（2部）のトラートFCと1年契約を結んだことが発表された。
2015年4月26日にフィリピンのグローバルFCに移籍。
2015年8月7日にJFL・横河武蔵野FCに移籍。怪我の影響もあり5試合の出場にとどまりシーズン終了後に退団。
2016年にフィリピンのJPボルテスFCに移籍。
2019年、東京23FCに移籍。同年4月、現役引退が発表された。",,
10330,橋本 卓,Suguru HASHIMOTO,pre2014_p1,橋本卓,university,university|j_club_academy,possible_declined_university_offer,"関西学院大学卒業後、国内のクラブからオファーはなくアルビレックス新潟の下部組織であるアルビレックス新潟シンガポールのテストを受け、2005年に入団。新潟Sでは主にゲームメイカーとして活躍して、2006年にはオールスターにも選ばれた。
2007年、新潟Sの元同僚の中島ファラン一生に続き、デンマーク・スーペルリーガのヴェイレBKへ移籍。しかし2年間の在籍中は、ほとんど出場機会が得られなかった。
2009年にJ2のFC岐阜へ加入し、司令塔としてレギュラーに定着した。2010年はリーグ戦出場は17試合にとどまり、シーズン中盤には右大腿内転筋の肉離れで約1カ月間チームを離脱。加えてシーズン終盤はベンチ入りさえ逃すこともあった。2011年は再びレギュラーに返り咲いた。2012年シーズン終了後、契約満了に伴い退団。
2013年より、タイ・プレミアリーグのオーソットサパー・サラブリーFCに加入。
2014年より、タイ・ディヴィジョン1リーグ（2部）のバンコクFCに加入。
2016年7月にアスルクラロ沼津に移籍。
2016年11月に沼津を退団し、アイン食品サッカー部に移籍した。",,
5958,大島 康明,Yasuaki OSHIMA,pre2014_p1,大島康明,unknown,,no_institution_keyword_found,"2005年、徳島ヴォルティスのJリーグ初ゴールを決めた。
2012年シーズンをもって現役を引退した。
2023年8月22日、鹿児島ユナイテッドFCの監督に就任した。2024年5月26日付で解任された。
2024年12月10日、FC岐阜の監督に就任した。2025年7月2日、双方合意の下で契約が解除された。",,
6424,吉武 剛,Tsuyoshi YOSHITAKE,pre2014_p1,吉武剛,unknown,,no_institution_keyword_found,"Jリーグの横浜FC、東京ヴェルディを経て、2009年シーズンより、アメリカ合衆国のメジャーリーグサッカーの下部に位置する独立リーグ、ユナイテッドサッカーリーグ、チャールストン・バッテリーのトライアウトを経て入団。ルーキーイヤーより10番のユニホームを与えられ、チーム内2位となる6ゴールをあげる活躍をし、チーム内の「新人王」を獲得。フリーキック、コーナーキックなど全てのプレースキックも担い、吉武のドリブルは「創造性豊かで、1対1で止めることはほぼ不可能」とチャールストン・バッテリーのマイケル・アンハウザー監督に称された。
2010年1月、チャールストン・バッテリーが財政的理由からユナイテッドサッカーリーグ2部降格を決定したことより、ボルチモアを本拠地とするクリスタルパレス・ボルチモアへ移籍をし、ここでも背番号10を与えられる。ボルチモアではフォワードとしてもプレー。西村卓朗とチームメートであった。
2010年9月、リーグ制覇を狙うオースティン・アズテックスからの要望により、期限付きで移籍を果たした。背番号は9。
2011年シーズンより、山田卓也と同じFCタンパベイに完全移籍。背番号は10。
2012年8月、古巣の横浜FCが経営権を持つ横浜FC香港へ移籍し、主将に就任した。香港リーグベスト11や、2013年蛇年賀歲盃に出場をする香港リーグオールスターチームに選出されるなど、クラブの顔として大活躍。
2014年6月、自身の公式ブログ上にて、同じ香港リーグの元朗足球會に移籍をしたことを発表した。
2015年6月12日、自身の公式ブログ上にて、現役引退を発表した。",,
9162,盛礼良 レオナルド（ レオナルド）,Leonardo MOREIRA,pre2014_p1,盛礼良レオナルド,unknown,,no_institution_keyword_found,"青森山田高卒業後、専門学校であるJAPANサッカーカレッジに進み、2006年にJリーグのサガン鳥栖の練習に参加。鳥栖との契約がまとまりかけたが、同時期にオファーがあり条件面で上回る東京ヴェルディへの入団を選んだ。それでも鳥栖は期限付き移籍での獲得を申し出て、東京Vに入団後、即時に鳥栖へ期限付き移籍するという当時の日本では珍しい形で、鳥栖で2シーズンプレーした。2009年から東京Vに復帰したが出場機会を多く得られず、同年8月に栃木SCへ期限付き移籍。栃木へ合流後すぐの試合でゴールを挙げた。2010年7月よりギラヴァンツ北九州への期限付き移籍経て、2011年2月より完全移籍加入となる。2012年をもって北九州の契約満了。
2013年に北信越リーグ所属のJAPANサッカーカレッジでプレー（7年ぶりの復帰）、2014年にはJ3リーグに加盟したブラウブリッツ秋田に完全移籍し主力として活躍。2015年7月、日本国籍を取得し、盛礼良レオナルドに改名した。
2015年で秋田との契約が満了となり、2016年はラインメール青森。、2017年はFCマルヤス岡崎に移籍。
2020年をもってFCマルヤス岡崎を退団。
2024年よりFC町田ゼルビアの通訳担当コーチに就任した。",,
9053,内間 安路,Yasumichi UCHIMA,pre2014_p1,内間安路,unknown,,no_institution_keyword_found,"2012年11月中旬にクラブ側から契約更新の意思がないことを伝えられ、当初は現役続行を目指してJリーグ合同トライアウトに参加。その後、JFLや地域リーグのクラブから獲得の打診もあったが、翌年1月中旬に現役引退、鳥取のスタッフに就任した。
2014年からSC鳥取ドリームスにアマチュア選手として現役復帰し、2015年に同チームのスタッフとなった。
2024年4月からヴィアマテラス宮崎のフロントスタッフに就任。",,
9136,近藤 岳登,Gakuto KONDO,pre2014_p1,近藤岳登,university,university|high_school,university_entry_after_pro_entry,"高校時代は2年連続で国体メンバーに選ばれるものの、大阪体育大学は1ヵ月で中退。サーフィンやスノーボードに明け暮れる日々を過ごす。
しかし、「その生活には満足できず、自然に体がサッカーを求めた」と、2001年、愛知県リーグ所属の東海理化SCに入団し、サッカーを再開。2003年にはびわこ成蹊スポーツ大学に入学し、2年連続で関西学生選抜に選ばれる活躍を見せる。
その後、2007年にヴィッセル神戸に入団。26歳にして新人という異色の選手であり、注目されていたが前十字靭帯損傷によりシーズンを棒に振った。2008年はサイドバックにも挑戦している。同年、8月9日のアウェイ・磐田戦で念願のリーグ戦デビューを果たした。2009年の夏場にサイドバックで出場機会を得ると、翌2010年7月25日の大宮戦でJ初得点を記録。
2011年は低調なパフォーマンスが続く時期もあったが、終盤には石櫃洋祐から右サイドバックのレギュラーを奪い、自己最多となる19試合に出場した。初めてJ開幕戦スタメンも飾った2012年はホーム開幕戦でゴールを決めたが、その後ルーキー奥井諒にポジションを奪われ出番が激減。シーズン後6シーズン在籍したクラブから戦力外通告を受けた。
2013年に水戸ホーリーホックに完全移籍。シーズン終了後、契約満了により1年で水戸を退団した。
2014年、FC大阪へ移籍。移籍後、半月板を損傷し、その過程で外傷性軟骨欠損症が発覚。多くの選手が引退していく膝の故障だが、近藤は「這いつくばっててもサッカーを続ける」と決意し、手術を選択。一方で、同年9月19日、吉本興業とマネジメント契約を締結。
2017年、約2年に渡る治療の末復帰を果たしたものの、最後まで出場機会は得られず、同年11月28日にFC大阪を契約満了となった。一時期は現役続行を希望していたものの、2018年1月31日に現役を引退をすることが発表された。
引退後も引き続き吉本興業と契約しており、2018年によしもとクリエイティブ・エージェンシーに所属するタレントで結成するアイドルグループ吉本坂46のオーディションを受ける も最終審査で落ちてメンバー入りはならなかった。翌年はR-1ぐらんぷり2019にてJリーガーをネタにしたフリップ芸でエントリーし、準決勝に進出している。また、かつてプレーした神戸を放送域とするKiss FM KOBEではラジオパーソナリティとして活動している。",,
6082,杉本 倫治,Michiharu SUGIMOTO,pre2014_p1,杉本倫治,unknown,,no_institution_keyword_found,"

毎年FW登録されているが、実際にはMF、DFでの出場がほとんど。俊足を生かして、相手DFのウラを取るプレーを得意としていた。左足の精度で、CK時のキッカーとしても活躍した。

2007年に大阪市消防局に入る。TBSの「バース・デイ」(2012年7月28日 OA)で引退後の様子が放送された。ホクセツFCから戦力外通告を受けた後、すぐに専門学校に入学し半年間毎日８時間の勉強を続け、倍率10.3倍の消防試験を突破し救急救命士として勤務している。元プロサッカー選手から救急救命士という転職の一番の要因は家族を養うためだったという。",,
9149,巻 佑樹,Yuki MAKI,pre2014_p1,巻佑樹,university,university|high_school,possible_declined_university_offer,"スポーツ一家に生まれ育ち、誠一郎とともに幼少期からサッカーとアイスホッケーを両立していた。選抜チームへの選出が増えたことから中学校1年のときにアイスホッケーは断念、以降はサッカー一筋となる。
中学卒業後、長崎県立国見高等学校に進学。サッカー部に入部するが、2年生までは試合に出ることすらできなかった。3年生で試合に出るようになったものの、DFとFWで併用されていた。なお、当時の1年先輩には徳永悠平、一年後輩には中村北斗、平山相太、兵藤慎剛らが、そして同級生には、渡邉大剛、柴崎晃誠、松橋優、園田拓也がいた。
誠一郎と同じ駒澤大学入学。当初はDFとして起用されたが、既にプロ入りしていた誠一郎のイメージを持った監督からFW転向を勧められる。それが成功し、2003年の関東大学サッカーリーグ新人王を獲得し、駒澤大学の2004年から2006年の全日本大学サッカー選手権大会3連覇の原動力となった。在学4年間全てで関東大学選抜に選出され、2005年のユニバーシアード・イズミル（トルコ）大会日本代表にも選出された。
大学時代に複数のJリーグクラブから入団のオファーを受けたが、「ヨンセンのプレーからは学ぶところが多い」と考えた末に名古屋グランパスエイトへ2007年に入団。同期には小川佳純などがいた。
2007年シーズンの入団直後の指宿キャンプ3日目、新人では唯一居残り主力組の練習に参加、得意のヘディングで楢﨑正剛相手に何度もゴールを決めた。リーグ戦では第8節柏戦で初出場。リーグ戦4試合に出場したが、得点は挙げられなかった。翌2008年シーズンのナビスコカップでは6試合すべてに出場し、3得点を挙げている。リーグでは、第27節浦和戦でリーグ初得点を挙げる。リーグ戦16試合に出場したが、リーグでの得点はこの1点に留まった。
2009年シーズンはヨンセンの移籍や、ACL出場による過密日程などの要因により出場機会が増加。特にACLではグループリーグ蔚山現代戦で1ゴール2アシストの活躍を見せた。ミロシュ・バヤリツァの長期離脱などの要因でディフェンダーが不足していたチーム状況から、本職のセンターバック不在の試合では巻のセンターバック起用も検討されていた。サイドバックの竹内彬や佐藤将也のセンターバック起用により前半戦で実際に起用される機会はなかったが、後半戦の10月25日の磐田戦ではインフルエンザにより離脱していた増川隆洋と9月30日の試合で全治6週間の怪我を負ったバヤリツァに代わり、プロ入り後初めてセンターバックで出場した。
2011年は湘南ベルマーレに期限付き移籍し、2012年より名古屋に復帰 。名古屋復帰後はチーム事情からディフェンダーとしてもプレーしている。
2012年12月に現役引退を発表。引退後は、2018年まで名古屋、2019年に京都サンガF.C.でスカウトを務めた。
2020年から、FCティアモ枚方のゼネラルマネジャーに就任。日本サッカー協会公認B級コーチライセンスの保持者で、前年にアルビレックス新潟から戦力外通告を受けていた小川を監督に招聘した。",,
5880,濱岡 和久,Kazuhisa HAMAOKA,pre2014_p1,濱岡和久,unknown,,no_institution_keyword_found,"1999年、大分トリニータに入団。出場機会は少なく、2000年に退団。
2001年に入団した愛媛FCでは主力選手として活躍。2005年のJ2昇格に貢献した。しかし、2006年シーズン終了後に愛媛を退団。その後は佐川印刷SC、バンディオンセ加古川とチームを転々としたが、2009年は無所属となってしまう。
その後、2010年に栃木ウーヴァFCのセレクションに合格、入団となった。2013年をもって栃木ウーヴァを退団。
2014年より奈良クラブに移籍。同年6月、奈良クラブを退団。同年7月、MIOびわこ滋賀へ移籍。
2014年11月1日、JFL2ndステージ第12節vsファジアーノ岡山ネクスト戦でJFL通算300試合出場を達成。
2015年に栃木ウーヴァFCに復帰。
2016年8月、栃木ウーヴァFCを退団し、AS CASAに入団した。
2018年、AS CASAを退団。
2020年よりサッカースクールで指導者となっている。",,
8107,古田 泰士,Taiji FURUTA,pre2014_p1,古田泰士,unknown,,no_institution_keyword_found,2006年終盤にレンタル移籍したバンディオンセ神戸では、全国地域リーグ決勝大会2試合、天皇杯（vsFC東京）でゴールマウスを守った。2009年2月19日に現役引退を表明。,,
6482,大塚 和征,Kazuyuki OTSUKA,pre2014_p1,大塚和征,unknown,,no_institution_keyword_found,2006年10月、アビスパ福岡からV・ファーレン長崎に期限付き移籍。契約期間満了により同年12月には福岡へ復帰したが、2008年に長崎へ完全移籍した。,,
9677,山内 祐一,Yuichi YAMAUCHI,pre2014_p1,山内祐一,unknown,,no_institution_keyword_found,"オーストラリア時代は語学学校に通いながらプレーを続けていた。2013年オフにタイへ渡り元同僚の宇留野純の自宅に泊まり、TTMカスタムズFCのトライアウトに参加し合格、入団の運びとなった。
2016年をもって現役を引退。",,
8139,釘﨑 康臣,Yasuomi KUGISAKI,pre2014_p1,釘﨑康臣,unknown,,no_institution_keyword_found,"2009年本格的にサイドバックとしてコンバートされる。
2010年よりホンダロックSCに加入。2014年をもって現役引退。
現役引退後はホンダロックSCのコーチに就任する。",,
10827,村尾 龍矢,Tatsuya MURAO,pre2014_p1,村尾龍矢,unknown,,no_institution_keyword_found,"利き足は左足であるが、利き手は右である。
2020年1月、現役引退とテゲバジャーロ宮崎のアカデミースタッフ就任が発表された。",,
6952,久場 政朋,Masatomo KUBA,pre2014_p1,久場政朋,unknown,,no_institution_keyword_found,2006年オフ、東京ヴェルディ1969から契約満了により退団することが発表された。,,
6109,松田 英樹,Hideki MATSUDA,pre2014_p1,松田英樹,unknown,,no_institution_keyword_found,FC琉球移籍後は中心選手として活動していたが、2012年シーズンはバセドウ病発祥のために出場機会がなかった。同年限りでの現役引退を表明。,,
5990,松裏 英明,Hideaki MATSUURA,pre2014_p1,松裏英明,j_club_academy,j_club_academy,overseas_relocation_language_no_domestic_institution,ジュビロ磐田ユース時代には高円宮杯全日本ユース(U-18)選手権優勝を経験し、ウルグアイ留学を経て2001年にヴァンフォーレ甲府へ加入。2008年12月、AC長野パルセイロにて現役引退した。,,
8116,森谷 佳祐,Keisuke MORIYA,pre2014_p1,森谷佳祐,unknown,,no_institution_keyword_found,"2004年度末、湘南ベルマーレ主催のトライアウト唯一の合格者である。フォワードから右サイドハーフ、右サイドバックとユーティリティーな起用に応えるプレーぶりが採用理由だったという。当時の上田栄治監督の「シュートはチームで一番うまい」の評に違わずデビュー戦でいきなり2ゴールを記録したが、その後目立った活躍はできず、2007年シーズン終了後、戦力外となった。
2008年、新たに結成されたSC相模原に加入。
2014年1月、相模原を退団。
同年、YOKOHAMA FIFTY CLUBに移籍。またサッカースクールのコーチとしても活動している。",,
